BORONAME,TYPE,PROVIDER,LAT,LON,LOCATION_T,CITY,BOROCODE
Manhattan,Free,LinkNYC - Citybridge,40.742828,-73.993003,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.725291,-73.986842,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.747059,-73.88882,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.804399,-73.966328,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.746711,-73.892145,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.750458,-73.971893,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.766952,-73.956465,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.743097,-73.992812,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.818029,-73.941924,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.846623,-73.935833,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.747627,-73.884644,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.740513,-73.994393,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.741515,-73.993963,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.742548,-73.993209,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.72922,-73.983979,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.723807,-73.988224,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.787698,-73.971413,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.749112,-73.870624,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.748878,-73.871463,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.756944,-73.96407,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.756073,-73.912975,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.746707,-73.893448,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.799472,-73.963183,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.747391,-73.986183,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.789445,-73.973867,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.784096,-73.974049,Outdoor Kiosk,New York,1
Brooklyn,Free,Transit Wireless,40.67705,-73.972367,Subway Station,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.776573,-73.979051,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.720188,-73.993068,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.763845,-73.958734,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.748842,-74.006704,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.800405,-73.961891,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.744847,-73.991677,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.717168,-73.999079,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.799528,-73.943527,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.762921,-73.959715,Outdoor Kiosk,New York,1
Brooklyn,Free,LinkNYC - Citybridge,40.681346,-73.994047,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.767433,-73.922687,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.76272,-73.926808,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.738351,-74.005466,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.716355,-73.991198,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.856421,-73.928415,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.691902,-73.863262,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.692672,-73.857547,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.734036,-73.991208,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.852917,-73.930827,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.69145,-73.866734,Outdoor Kiosk,Queens,4
Bronx,Free,LinkNYC - Citybridge,40.846646,-73.901392,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.747451,-73.884987,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.802607,-73.956796,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.74667,-73.89249,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.748253,-73.878716,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.748971,-73.870489,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.73797,-73.988584,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.772373,-73.964839,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.747889,-74.004177,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.732747,-73.986107,Outdoor Kiosk,New York,1
Brooklyn,Free,LinkNYC - Citybridge,40.694726,-73.994227,Outdoor Kiosk,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.815696,-73.947002,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.817446,-73.915574,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.862347,-73.893894,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.817235,-73.915829,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.766894,-73.921546,Outdoor Kiosk,Queens,4
Bronx,Free,LinkNYC - Citybridge,40.840248,-73.918194,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.76593,-73.919882,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.746624,-73.892356,Outdoor Kiosk,Queens,4
Brooklyn,Free,Transit Wireless,40.711926,-73.94067,Subway Station,Brooklyn,3
Bronx,Free,LinkNYC - Citybridge,40.849486,-73.910931,Outdoor Kiosk,Bronx,2
Manhattan,Free,LinkNYC - Citybridge,40.737627,-73.980968,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.741711,-73.977973,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.834904,-73.918226,Outdoor Kiosk,Bronx,2
Manhattan,Free,LinkNYC - Citybridge,40.751296,-73.971534,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.765119,-73.957694,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.746651,-73.974686,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.742126,-73.993522,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.795399,-73.969254,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.804047,-73.95214,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.80595,-73.950754,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.819916,-73.940552,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.819293,-73.941018,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.817264,-73.942056,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.81678,-73.942842,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.814156,-73.944756,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.812611,-73.945458,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.806249,-73.950095,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.822308,-73.942445,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.847197,-73.935148,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.749459,-73.886455,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.749532,-73.885832,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.733342,-73.870838,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.726495,-73.853138,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.726695,-73.853929,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.727095,-73.854789,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.753122,-73.92072,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.751834,-73.970593,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764786,-73.99159,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.740686,-73.997999,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.737088,-73.981368,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.823124,-73.938202,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.748595,-73.874203,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.737373,-73.981159,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.776238,-73.982338,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.731602,-73.982548,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.8034,-73.956003,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.747223,-73.888492,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.748168,-73.879511,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.826707,-73.946665,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.736756,-73.981862,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.747395,-73.973828,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.748121,-73.973604,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.822854,-73.953291,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.793161,-73.970894,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.746798,-73.891215,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.747742,-73.88227,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.747971,-73.881387,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.748869,-73.872933,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.748708,-73.874393,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.752279,-73.929055,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.817821,-73.942075,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.766437,-73.990262,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.747991,-73.882034,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.747603,-73.885751,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.74802,-73.880924,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.747412,-73.887615,Outdoor Kiosk,Queens,4
Bronx,Free,LinkNYC - Citybridge,40.851329,-73.908266,Outdoor Kiosk,Bronx,2
Manhattan,Free,LinkNYC - Citybridge,40.853122,-73.930818,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.835729,-73.940075,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.846771,-73.935456,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.848673,-73.93407,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.79636,-73.938107,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.850683,-73.93287,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.800142,-73.944966,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.803834,-73.938107,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.834974,-73.945436,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.851165,-73.932249,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.693963,-73.851185,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.796825,-73.937766,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.801405,-73.934704,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.849093,-73.900031,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.755764,-73.912336,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.759199,-73.919649,Outdoor Kiosk,Queens,4
Brooklyn,Free,LinkNYC - Citybridge,40.655746,-74.006549,Outdoor Kiosk,Brooklyn,3
Bronx,Free,LinkNYC - Citybridge,40.819488,-73.913668,Outdoor Kiosk,Bronx,2
Manhattan,Free,LinkNYC - Citybridge,40.833285,-73.945092,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.762663,-73.912541,Outdoor Kiosk,Queens,4
Bronx,Free,LinkNYC - Citybridge,40.81886,-73.914242,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.766766,-73.921276,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.802368,-73.956762,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.803024,-73.956488,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.852412,-73.931338,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.851878,-73.908976,Outdoor Kiosk,Bronx,2
Brooklyn,Free,LinkNYC - Citybridge,40.702936,-73.942563,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.702247,-73.942287,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.754188,-73.929399,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.73196,-73.983802,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.860027,-73.893343,Outdoor Kiosk,Bronx,2
Queens,Free,Spot On Networks,40.755727,-73.944583,Indoor AP - Community Center - Gym,Queens,4
Queens,Free,Spot On Networks,40.755727,-73.944583,Indoor AP - Community Center - Cafeteria,Queens,4
Queens,Free,Spot On Networks,40.755727,-73.944583,Indoor AP - Community Center - Activity Rm 1,Queens,4
Queens,Free,Spot On Networks,40.755727,-73.944583,Indoor AP - Community Center - Activity Rm 2,Queens,4
Bronx,Free,LinkNYC - Citybridge,40.85393,-73.907502,Outdoor Kiosk,Bronx,2
Brooklyn,Free,LinkNYC - Citybridge,40.676752,-73.949935,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.761913,-73.910939,Outdoor Kiosk,Queens,4
Brooklyn,Free,LinkNYC - Citybridge,40.676976,-73.949916,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.682133,-73.973933,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.727489,-73.856071,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.72785,-73.856848,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.728067,-73.857446,Outdoor Kiosk,Queens,4
Brooklyn,Free,LinkNYC - Citybridge,40.69828,-73.992555,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.688039,-73.981872,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.685787,-73.97332,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.684549,-73.970225,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.683591,-73.967093,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.683077,-73.964633,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.6822,-73.961648,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.668156,-73.958801,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.654704,-73.959568,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.652457,-73.959115,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.650029,-73.958502,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.649115,-73.958291,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.646179,-73.958203,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.645262,-73.958144,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.647887,-73.958051,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.643941,-73.95799,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.671355,-73.957793,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.675141,-73.956281,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.675745,-73.956212,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.676714,-73.955858,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.681853,-73.958535,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.681315,-73.956201,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680951,-73.955704,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679506,-73.955431,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679987,-73.949473,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680273,-73.946155,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680197,-73.944903,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680059,-73.94226,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679752,-73.939101,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679815,-73.937627,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679561,-73.9355,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679381,-73.929834,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679015,-73.921802,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.678286,-73.912185,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.678312,-73.910253,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.678036,-73.90762,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.733579,-73.871648,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.733889,-73.872709,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.734162,-73.873658,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.735387,-73.876254,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.736273,-73.877364,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.736982,-73.880315,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.737777,-73.883978,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.739393,-73.892498,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.739922,-73.895296,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.740727,-73.899864,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.740962,-73.901886,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.741506,-73.906524,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.741434,-73.907534,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.742533,-73.915342,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.743312,-73.922401,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.743555,-73.924156,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.744608,-73.933726,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.830746,-73.943446,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.829389,-73.944704,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.814539,-73.95528,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.818868,-73.95187,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.818023,-73.956374,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.747075,-73.942792,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.746639,-73.944138,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.746089,-73.945246,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.745418,-73.946937,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.744921,-73.947663,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.743382,-73.950806,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.742631,-73.952678,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.742287,-73.953336,Outdoor Kiosk,Queens,4
Bronx,Free,LinkNYC - Citybridge,40.810159,-73.927886,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.817512,-73.928886,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.816752,-73.929243,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.815039,-73.929885,Outdoor Kiosk,Bronx,2
Brooklyn,Free,LinkNYC - Citybridge,40.65159,-73.932187,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.666203,-73.950913,Outdoor Kiosk,Brooklyn,3
Bronx,Free,LinkNYC - Citybridge,40.821437,-73.912327,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.861174,-73.896444,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.862685,-73.907548,Outdoor Kiosk,Bronx,2
Brooklyn,Free,LinkNYC - Citybridge,40.642875,-73.957574,Outdoor Kiosk,Brooklyn,3
Bronx,Free,LinkNYC - Citybridge,40.813575,-73.919491,Outdoor Kiosk,Bronx,2
Brooklyn,Free,LinkNYC - Citybridge,40.675965,-73.950008,Outdoor Kiosk,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.854358,-73.92992,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.846926,-73.898221,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.695603,-73.839607,Outdoor Kiosk,Queens,4
Brooklyn,Free,LinkNYC - Citybridge,40.670115,-73.950627,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.670147,-73.950397,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.7631,-73.927935,Outdoor Kiosk,Queens,4
Bronx,Free,LinkNYC - Citybridge,40.820102,-73.912838,Outdoor Kiosk,Bronx,2
Manhattan,Free,LinkNYC - Citybridge,40.730878,-73.981659,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.844756,-73.936847,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.817381,-73.942525,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.847406,-73.899948,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.853842,-73.909388,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.84873,-73.91147,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.81856,-73.9143,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.819568,-73.913388,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.695205,-73.845595,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.692466,-73.858948,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.763621,-73.914259,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.818897,-73.944659,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.829662,-73.948422,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.743493,-73.985972,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.811205,-73.953849,Outdoor Kiosk,New York,1
Brooklyn,Free,LinkNYC - Citybridge,40.7334,-73.954886,Outdoor Kiosk,Brooklyn,3
